pax_tax,pax_fcny,avg_dist_cnt_m3,seg_flight,tkt_3y_amt,dist_cnt_y3,dist_i_cnt_y3,seat_walkway_cnt_y3,flt_bag_cnt_y1,dist_i_cnt_y2,pref_month_m3_1,seg_route_to,avg_dist_cnt_m6,tkt_avg_amt_y3,emd_lable2
156.92,508.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,1
156.92,508.0,0.0,AB1007,5213.56,34801,34801,2,2,34801,0,SYD,0.0,0.0,1
156.92,3610.0,0.0,AB1007,37004.38,95180,95180,5,3,60380,0,SYD,0.0,0.0,0
156.92,1071.0,0.0,AB1013,109466.4,705910,705910,59,19,505810,0,SYD,0.0,0.0,0
194.61,358.0,0.0,AB1007,10251.31,34800,34800,1,0,17400,0,SYD,0.0,0.0,0
156.92,456.0,0.0,AB1007,2315.89,17401,17401,2,0,17401,0,SYD,0.0,1157.945,0
156.92,456.0,0.0,AB1007,1065.31,8700,8700,1,0,8700,0,SYD,0.0,1065.31,0
79.22,342.0,0.0,AB1007,1736.91,17401,17401,0,0,17401,0,SYD,0.0,868.455,0
176.52,694.0,0.0,AB1013,1268.86,8860,8700,0,0,8700,0,SYD,0.0,0.0,0
280.31,310.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1363.425,0
156.92,694.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1815.204,0
156.92,418.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
156.92,770.0,0.0,AB1007,6610.6,34802,34802,3,2,34802,0,SYD,8701.0,1652.65,1
156.92,770.0,8701.0,AB1007,0.0,0,0,0,0,0,0,SYD,5016.25,1580.66,1
79.22,578.0,0.0,AB1007,5075.48,34802,34802,2,0,34802,0,SYD,0.0,0.0,1
79.22,578.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,1
156.92,418.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,8701.0,2904.692667,0
248.91,1310.0,0.0,AB1007,6653.1,25920,25920,1,0,0,0,SYD,0.0,0.0,0
156.92,627.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1424.01,0
156.92,627.0,0.0,AB1013,12036.62,52202,52202,4,3,52202,0,SYD,8701.0,2006.103333,0
194.51,750.0,0.0,AB1013,10241.49,42578,41800,6,0,24400,0,SYD,0.0,0.0,0
453.52,790.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1021.33625,1
453.52,790.0,0.0,AB1007,5880.43,39028,39028,1,0,19628,0,SYD,0.0,0.0,1
156.92,765.0,0.0,AB1007,12220.33,61269,60464,8,3,51764,0,SYD,0.0,0.0,1
156.92,665.0,0.0,AB1013,3377.33,17400,17400,2,0,0,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1007,6362.9,34802,34802,4,2,34802,0,SYD,0.0,0.0,0
236.92,371.0,0.0,AB1007,10314.4,57476,55976,10,3,55976,0,SYD,0.0,0.0,0
631.42,1170.0,0.0,AB1013,5942.07,36600,36600,0,0,18300,0,SYD,0.0,1485.5175,0
176.72,613.0,0.0,AB1007,5686.22,40355,35978,4,0,17400,0,SYD,0.0,935.9075,0
207.96,650.0,0.0,AB1013,1913.95,11438,11438,1,0,0,0,SYD,0.0,1913.95,0
156.72,418.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1002.8375,0
156.72,1010.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
176.52,508.0,0.0,AB1013,2915.07,22880,17400,2,0,17400,0,SYD,0.0,0.0,0
176.52,508.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,726.6655556,0
156.72,494.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8701.0,1229.53,0
156.72,418.0,0.0,AB1007,2122.9,17401,17401,2,0,17401,0,SYD,0.0,1061.45,0
156.72,694.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1857.31,0
156.72,418.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1065.31,0
176.52,520.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,6328.333333,697.2914,0
204.41,2959.0,0.0,AB1013,20707.87,11972,11128,1,0,11128,0,SYD,0.0,0.0,0
156.72,694.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
206.11,520.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1223.66,0
279.81,310.0,0.0,AB1007,2726.85,18423,18423,2,0,0,0,SYD,0.0,0.0,1
194.91,672.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8701.0,2342.286667,1
156.92,808.0,0.0,AB1013,4103.59,17400,17400,2,0,8700,0,SYD,0.0,0.0,1
156.92,817.0,0.0,AB1013,154193.93,171304,161057,10,14,130914,0,SYD,0.0,0.0,0
194.91,1020.0,0.0,AB1007,5180.27,8700,8700,1,0,8700,0,SYD,0.0,5180.27,0
156.92,765.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
156.92,698.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
194.91,445.0,0.0,AB1013,2260.02,8701,8701,1,0,8701,0,SYD,0.0,0.0,0
194.91,445.0,0.0,AB1013,7084.39,26102,26102,2,1,26102,0,SYD,0.0,0.0,0
150.46,379.0,0.0,AB1014,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
156.92,903.0,8701.0,AB1007,0.0,0,0,0,0,0,1,SYD,8700.5,1627.640769,0
331.9,2716.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1007,3661.54,37696,37696,4,2,37696,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8701.0,1051.906667,0
156.92,418.0,0.0,AB1013,3155.72,26102,26102,1,1,26102,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1013,2122.9,17401,17401,0,0,17401,0,SYD,0.0,0.0,0
156.92,456.0,0.0,AB1007,3385.89,19992,17401,1,0,17401,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,8700.0,1319.778,0
176.72,584.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8263.0,886.8833333,0
176.72,508.0,0.0,AB1013,12482.81,88344,78112,8,0,34712,0,SYD,0.0,0.0,0
156.92,613.0,0.0,AB1007,10622.48,62393,60464,7,3,43064,0,SYD,0.0,0.0,0
156.92,627.0,0.0,AB1007,3184.34,17400,17400,2,0,17400,0,SYD,0.0,1592.17,0
156.92,4215.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,1005.0,3888.209231,0
195.01,3220.0,0.0,AB1013,146753.82,146116,135410,30,2,95705,0,SYD,0.0,4458.677619,0
204.91,361.0,0.0,AB1013,1833.41,9378,8700,0,0,8700,0,SYD,0.0,0.0,0
176.72,632.0,0.0,AB1013,3209.74,20016,17400,4,0,8700,0,SYD,0.0,0.0,0
176.72,855.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
156.92,537.0,8700.0,AB1007,0.0,0,0,0,0,0,12,SYD,8700.333333,1999.235833,1
176.72,575.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
176.72,360.0,0.0,AB1007,3380.05,35293,33752,0,0,17400,0,SYD,0.0,0.0,0
156.92,4180.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
32600.0,45010.0,0.0,AB1007,2598.44,21366,21366,0,0,21366,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1007,3918.95,34801,34801,3,0,17401,0,SYD,0.0,0.0,0
176.72,831.0,0.0,AB1013,7535.53,47073,43284,6,3,34684,0,SYD,0.0,0.0,0
156.92,508.0,0.0,AB1013,2566.63,17400,17400,2,0,17400,0,SYD,0.0,1283.315,0
176.72,627.0,0.0,AB1007,5364.9,37539,34801,2,4,34801,0,SYD,0.0,0.0,0
157.02,775.0,0.0,AB1007,7915.96,34801,34801,2,0,34801,0,SYD,0.0,0.0,0
157.02,594.0,0.0,AB1013,3311.31,17400,17400,2,0,8700,0,SYD,0.0,0.0,0
176.82,390.0,0.0,AB1013,7545.55,57565,52174,3,3,52174,0,SYD,0.0,0.0,0
176.82,508.0,0.0,AB1013,3611.78,28716,26100,5,0,17400,0,SYD,0.0,0.0,1
157.02,456.0,8701.0,AB1013,0.0,0,0,0,0,0,0,SYD,8700.5,1004.681905,0
157.02,3610.0,0.0,AB1007,46608.56,46611,44995,4,0,34801,0,SYD,0.0,5826.07,0
157.02,3610.0,0.0,AB1007,18334.1,17400,17400,1,0,17400,0,SYD,0.0,0.0,0
157.02,418.0,0.0,AB1007,2122.9,17401,17401,0,0,17401,0,SYD,0.0,0.0,0
157.02,418.0,0.0,AB1007,2122.9,17401,17401,2,0,17401,0,SYD,0.0,0.0,0
157.02,627.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.02,4180.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,10614.48,0
176.72,627.0,1326.666667,AB1013,0.0,0,0,0,0,0,12,SYD,1325.5,884.5291667,0
446.72,613.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
204.71,360.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,575.1741667,0
204.71,360.0,0.0,AB1013,7049.39,42588,38206,4,4,38206,0,SYD,0.0,0.0,0
156.92,361.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1226.6775,0
417.11,470.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,609.145,0
417.11,470.0,0.0,AB1013,2436.58,36198,36198,2,0,36198,0,SYD,0.0,0.0,0
156.92,418.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
176.72,494.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,514.8133333,0
220.55,730.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,2358.9575,0
156.92,1174.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,2931.83,0
446.72,613.0,0.0,AB1013,4931.47,40840,38117,3,0,20717,0,SYD,0.0,0.0,0
446.72,613.0,0.0,AB1013,2635.45,18734,18734,2,0,18734,0,SYD,0.0,878.4833333,0
156.92,439.0,0.0,AB1013,2195.74,17401,17401,1,0,17401,0,SYD,0.0,0.0,0
431.92,1614.0,0.0,AB1007,9896.26,26101,26101,3,1,26101,0,SYD,0.0,0.0,0
356.46,850.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1403.9225,0
621.02,660.0,0.0,AB1013,1582.29,34480,34480,3,0,0,0,SYD,0.0,0.0,0
434.02,1873.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,2912.737143,0
355.46,990.0,0.0,AB1013,7491.73,55916,55274,1,1,16199,0,SYD,0.0,0.0,0
482.16,310.0,0.0,AB1013,1169.88,36400,36400,3,0,0,0,SYD,0.0,609.3125,0
439.42,720.0,0.0,AB1013,5660.72,36950,36950,4,0,18475,0,SYD,0.0,0.0,0
439.42,720.0,0.0,AB1013,5660.72,36950,36950,2,0,18475,0,SYD,0.0,0.0,0
439.42,720.0,0.0,AB1013,5660.72,36950,36950,1,0,18475,0,SYD,0.0,0.0,0
176.82,666.0,0.0,AB1013,4033.21,31096,25983,3,2,17283,0,SYD,0.0,0.0,0
37970.0,102500.0,0.0,AB1007,38716.02,111985,95269,18,0,42700,0,SYD,0.0,0.0,0
177.12,666.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.02,789.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,809.172,0
157.02,716.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,809.172,0
177.12,419.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1221.692222,0
157.02,1310.0,0.0,AB1007,6542.93,26100,26100,0,0,0,0,SYD,0.0,0.0,0
246.92,834.0,8263.0,AB1013,0.0,0,0,0,0,0,10,SYD,8263.0,1015.586667,0
204.4,251.0,0.0,AB1013,2250.38,28613,26528,2,4,26528,0,SYD,1387.0,281.2975,0
204.4,251.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,872.5033333,0
176.82,1082.0,0.0,AB1013,8090.63,39693,34619,5,0,25919,0,SYD,0.0,0.0,0
157.02,1536.0,0.0,AB1013,14191.4,60903,60903,5,1,43503,0,SYD,0.0,0.0,0
349.12,300.0,0.0,AB1007,1552.89,21835,21835,2,0,21835,0,SYD,0.0,388.2225,0
157.32,739.0,8700.0,AB1007,5148.21,26100,26100,3,1,26100,0,SYD,8700.0,1716.07,0
196.21,762.0,0.0,AB1013,3979.07,59502,59502,3,0,42102,0,SYD,0.0,1574.152857,0
157.32,1082.0,0.0,AB1013,17870.32,69603,69603,6,0,52203,0,SYD,0.0,2591.815,0
434.52,592.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1315.6,0
196.21,385.0,0.0,AB1007,9801.37,55060,51788,3,2,34588,0,SYD,0.0,0.0,0
459.42,613.0,0.0,AB1007,3061.68,19400,19400,2,0,19400,0,SYD,0.0,0.0,0
459.42,613.0,0.0,AB1007,3061.68,19400,19400,1,0,19400,0,SYD,0.0,765.42,0
157.32,520.0,0.0,AB1007,2597.2,17401,17401,2,0,17401,0,SYD,0.0,1298.6,0
157.32,603.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1433.75,0
157.32,419.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1433.75,0
157.32,980.0,0.0,AB1013,3516.33,34802,34802,2,0,17402,0,SYD,0.0,0.0,0
296.79,195.0,0.0,AB1007,766.55,9700,9700,1,0,9700,0,SYD,0.0,383.275,0
157.32,739.0,1453.4,AB1007,0.0,0,0,0,0,0,11,SYD,1517.5,1375.173571,0
744.62,680.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.12,1247.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1557.0675,0
157.32,1819.0,0.0,AB1007,5087.7,34801,34801,4,2,17401,0,SYD,0.0,0.0,0
533.5,650.0,0.0,AB1007,4294.36,36904,36904,1,0,18452,0,SYD,0.0,1073.59,1
157.32,716.0,8700.5,AB1007,96688.41,267206,267206,6,12,202948,12,SYD,5788.0,3018.004706,0
157.32,849.0,0.0,AB1007,4418.97,17400,17400,1,0,8700,0,SYD,0.0,0.0,0
434.52,460.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1148.76,0
281.61,320.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1430.08,0
177.32,603.0,0.0,AB1013,3011.74,19306,17400,1,0,17400,0,SYD,0.0,0.0,0
473.81,325.0,0.0,AB1007,900.51,36876,36876,1,0,9753,0,SYD,0.0,0.0,0
450.92,300.0,0.0,AB1007,1552.89,21835,21835,1,0,21835,0,SYD,0.0,388.2225,0
157.32,605.0,1059.5,AB1013,0.0,0,0,0,0,0,12,SYD,3819.0,2244.026769,0
157.32,3658.0,0.0,AB1007,42548.25,44556,43500,2,0,17400,0,SYD,0.0,7091.375,0
126.88,667.0,0.0,AB1013,5244.02,8700,8700,1,0,8700,0,SYD,0.0,0.0,0
157.22,1014.0,5058.5,AB1007,0.0,0,0,0,0,0,10,SYD,5058.5,1082.225556,0
157.22,653.0,0.0,AB1013,3261.47,52201,52201,1,0,34801,0,SYD,0.0,1228.623333,0
807.32,800.0,0.0,AB1007,2197.63,36876,36876,2,0,0,0,SYD,0.0,0.0,0
807.32,800.0,0.0,AB1007,2197.63,36876,36876,1,0,0,0,SYD,0.0,998.92,0
177.02,1200.0,0.0,AB1013,5077.99,30284,26101,5,0,17401,0,SYD,0.0,1623.008333,0
157.22,653.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
0.0,67.0,0.0,AB1007,3290.48,17400,17400,1,0,17400,0,SYD,0.0,0.0,0
454.32,1100.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1373.515,0
454.32,1100.0,0.0,AB1007,5494.06,19400,19400,2,0,0,0,SYD,0.0,0.0,0
454.32,1100.0,0.0,AB1007,5494.06,19400,19400,1,0,0,0,SYD,0.0,0.0,0
247.12,1575.0,3892.0,AB1007,0.0,0,0,0,0,0,12,SYD,3892.0,3484.472941,1
157.32,478.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1933.132,0
157.32,605.0,0.0,AB1013,109466.4,705910,705910,59,19,505810,0,SYD,0.0,0.0,0
354.26,770.0,0.0,AB1013,5087.16,41720,41720,2,0,41720,0,SYD,0.0,0.0,0
420.98,380.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,746.8975,1
0.0,54.0,0.0,AB1013,10105.16,42095,37048,4,2,37048,0,SYD,0.0,0.0,0
182.8,516.0,0.0,AB1013,3980.49,31175,26100,1,0,26100,0,SYD,0.0,0.0,0
182.8,516.0,0.0,AB1013,1301.78,10398,8700,2,0,8700,0,SYD,0.0,0.0,0
182.8,516.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,2025.52,0
157.22,1240.0,0.0,AB1013,2725.05,26100,26100,1,0,0,0,SYD,0.0,3706.363333,0
205.71,158.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8263.0,1733.446667,0
157.22,5130.0,0.0,AB1007,25622.3,34800,34800,0,0,8700,0,SYD,0.0,10504.06,0
177.02,1560.0,0.0,AB1013,8883.26,31656,26100,2,3,17400,0,SYD,0.0,0.0,0
354.56,320.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,528.535,0
354.56,380.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,627.635,0
157.22,1009.0,1192.5,AB1013,0.0,0,0,0,0,0,10,SYD,3695.0,1871.863333,0
157.22,1819.0,0.0,AB1013,4834.79,34800,34800,2,0,0,0,SYD,0.0,0.0,0
157.22,985.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.22,985.0,8701.0,AB1007,0.0,0,0,0,0,0,12,SYD,8700.5,2705.47,0
177.02,1480.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
195.81,797.0,0.0,AB1007,8973.96,14483,14483,0,0,10440,0,SYD,0.0,0.0,0
195.81,797.0,0.0,AB1007,10130.7,23184,23184,2,0,17401,0,SYD,0.0,0.0,0
257.02,1320.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,585.2358333,0
177.02,1460.0,0.0,AB1013,2114.72,19666,17400,4,0,0,0,SYD,0.0,0.0,0
157.22,478.0,0.0,AB1007,2387.42,17401,17401,1,0,17401,0,SYD,0.0,0.0,0
157.22,478.0,0.0,AB1007,5447.24,34589,34589,3,2,34589,0,SYD,0.0,0.0,0
157.22,653.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1090.823333,0
195.81,158.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,793.18,0
197.11,769.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,4077.68,0
177.72,941.0,0.0,AB1007,8059.92,28638,26100,1,0,8700,0,SYD,0.0,0.0,0
157.52,1009.0,0.0,AB1007,10149.78,43500,43500,4,0,8700,0,SYD,0.0,0.0,0
197.91,154.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,384.585,0
177.72,1260.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.72,1303.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
436.72,1560.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.52,653.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.52,0.0,0.0,AB1007,62052.47,111480,109524,7,0,63916,0,SYD,0.0,4136.831333,0
177.92,499.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,933.509,0
177.92,530.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.92,653.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
426.96,1040.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,1
157.72,478.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.72,478.0,0.0,AB1007,31131.75,105480,94416,5,5,68316,0,SYD,0.0,0.0,0
157.72,1135.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.82,653.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.82,1174.0,0.0,AB1013,5992.39,49241,49241,2,4,31841,0,SYD,0.0,945.9733333,0
178.02,874.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
178.02,584.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.82,1009.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.92,690.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,985.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1892.42,0
815.32,1370.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,738.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.42,716.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1557.0675,0
473.01,325.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,605.0,0.0,AB1013,3021.74,17400,17400,0,0,17400,0,SYD,0.0,0.0,0
157.42,478.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,539.0,0.0,AB1007,9971.41,52201,52201,4,1,43501,0,SYD,0.0,0.0,0
177.42,605.0,0.0,AB1013,5599.32,59418,53075,10,2,36063,0,SYD,0.0,0.0,0
320.61,660.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.42,801.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,717.585,0
157.42,605.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
180.8,150.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
0.0,67.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,1268.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,1232.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.32,738.0,0.0,AB1007,4876.01,32727,31186,2,0,31186,0,SYD,0.0,0.0,0
280.51,300.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
494.71,600.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
454.92,362.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,452.0125,0
177.32,738.0,0.0,AB1007,7476.01,29846,25918,1,0,25918,0,SYD,0.0,0.0,0
177.32,738.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,1246.001667,0
280.11,100.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.32,789.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
352.42,978.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
196.71,152.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.32,653.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,8701.0,681.2522222,0
177.32,815.0,0.0,AB1013,4070.6,18224,17400,0,0,8700,0,SYD,0.0,0.0,0
177.32,815.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1439.205714,0
435.52,482.0,0.0,AB1013,1420.36,17400,17400,1,0,0,0,SYD,0.0,0.0,0
435.52,482.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1203.695,0
454.02,978.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.32,1300.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.32,1300.0,0.0,AB1007,2921.84,18941,17400,2,0,0,0,SYD,0.0,0.0,0
157.32,520.0,6920.571429,AB1013,0.0,0,0,0,0,0,11,SYD,7133.333333,1885.181474,0
157.32,520.0,6920.571429,AB1013,0.0,0,0,0,0,0,11,SYD,7133.333333,1829.100549,0
157.32,4500.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
157.42,747.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
470.81,325.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
437.22,570.0,0.0,AB1013,3399.49,17400,17400,0,0,8700,0,SYD,0.0,0.0,0
197.61,2177.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
197.61,160.0,0.0,AB1013,4183.92,26100,26100,1,0,8700,0,SYD,0.0,0.0,0
157.2,2813.0,0.0,AB1007,4370.0,39409,39409,2,2,30759,0,SYD,0.0,0.0,0
177.42,943.0,0.0,AB1007,4709.9,19173,17400,4,0,8700,0,SYD,0.0,0.0,0
150.8,330.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
346.6,520.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
177.42,830.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1256.3,0
331.3,1352.0,0.0,AB1007,4571.4,37098,37098,3,0,37098,0,SYD,0.0,0.0,0
331.3,1352.0,0.0,AB1007,4571.4,37098,37098,1,0,37098,0,SYD,0.0,0.0,0
331.3,1352.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,5025.405,0
181.3,310.0,0.0,AB1007,2770.78,20028,20028,1,0,0,0,SYD,0.0,0.0,0
281.01,270.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
159.42,630.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
257.42,720.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1211.408,0
157.42,653.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
436.42,399.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,1085.623333,0
533.0,410.0,0.0,AB1007,2718.3,36904,36904,0,0,36904,0,SYD,0.0,0.0,1
353.86,610.0,0.0,AB1013,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
353.86,600.0,0.0,AB1013,3978.0,38498,38498,3,0,19249,0,SYD,0.0,994.5,0
353.86,600.0,0.0,AB1013,3978.0,38498,38498,1,0,19249,0,SYD,0.0,994.5,0
353.86,600.0,0.0,AB1013,3978.0,38498,38498,1,0,19249,0,SYD,0.0,0.0,0
353.86,600.0,0.0,AB1013,3978.0,38498,38498,3,0,19249,0,SYD,0.0,0.0,0
177.42,700.0,0.0,AB1007,9898.96,88262,86389,7,2,51989,0,SYD,0.0,0.0,1
257.42,730.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
475.42,201.0,0.0,AB1007,0.0,0,0,0,0,0,0,SYD,0.0,0.0,0
