emd_lable2,ffp_nbr,seat_middle_cnt_y3,prebuy_i_cnt_y2_d99,prebuy_i_cnt_y3_d3,prebuy_i_cnt_y3_d7,prebuy_i_cnt_y3_d99,avg_dist_cnt_y2,pit_avg_amt_y2,pit_avg_amt_y3
0,0.0,0,0,0,0,0,4482.25,0.0,0.0
0,0.0,8,6,0,0,8,0.0,0.0,0.0
0,0.0,1,6,0,0,8,6515.111111,0.0,0.0
0,0.0,0,0,0,0,0,6515.111111,0.0,0.0
0,0.0,0,0,0,0,0,8700.285714,0.0,0.0
0,0.0,0,0,0,0,0,5175.5,0.0,0.0
0,0.0,0,0,0,0,0,8065.666667,0.0,0.0
0,0.0,0,0,0,0,0,9226.25,0.0,0.0
0,643000000000.0,0,5,0,0,8,0.0,2953.0,2784.428571
1,643000000000.0,1,5,0,0,5,8700.2,3151.0,3151.0
0,0.0,0,0,0,0,0,4881.0,0.0,0.0
0,613000000000.0,1,2,0,0,2,0.0,837.0,837.0
0,603000000000.0,1,0,0,0,0,6260.333333,3939.0,3939.0
0,0.0,0,2,0,0,3,5582.5,0.0,0.0
0,613000000000.0,3,2,0,0,2,4859.75,0.0,0.0
0,663000000000.0,1,3,0,0,3,5951.625,3890.714286,3428.4
0,0.0,1,6,0,0,8,5408.0,0.0,0.0
0,0.0,0,0,0,0,0,2750.75,0.0,0.0
0,0.0,0,0,0,0,0,2654.705882,0.0,0.0
0,0.0,0,0,0,0,0,3424.4,0.0,0.0
0,0.0,0,2,0,0,2,8700.5,0.0,0.0
0,0.0,0,0,0,0,0,4928.25,0.0,0.0
0,611000000000.0,1,2,0,0,2,0.0,2695.0,2695.0
0,0.0,0,0,0,0,0,9247.5,0.0,0.0
0,623000000000.0,0,4,0,0,4,0.0,3364.5,3364.5
0,653000000000.0,1,1,0,0,2,0.0,3939.0,3939.0
0,0.0,0,0,0,0,0,5148.285714,0.0,0.0
0,654000000000.0,1,1,0,0,1,0.0,4272.333333,4314.0
0,623000000000.0,1,1,0,0,1,0.0,3939.0,3939.0
0,0.0,0,0,0,0,0,8499.0,0.0,0.0
1,0.0,0,0,0,0,0,8700.5,0.0,0.0
0,613000000000.0,1,1,2,1,1,5439.285714,3175.0,3175.0
0,0.0,0,0,0,0,0,4520.0,0.0,0.0
0,623000000000.0,0,3,0,0,3,0.0,3939.0,3939.0
0,663000000000.0,0,6,1,0,10,5849.9,18163.5,20408.85714
0,0.0,0,0,0,0,0,4856.0,0.0,0.0
0,0.0,0,0,0,0,0,4078.6,0.0,0.0
0,0.0,0,0,0,0,0,5146.5,0.0,0.0
0,0.0,4,2,1,0,2,8350.25,0.0,0.0
0,0.0,0,0,0,0,0,8350.25,0.0,0.0
0,0.0,0,0,0,0,0,7975.0,0.0,0.0
0,0.0,0,0,0,0,0,2671.0,0.0,0.0
0,660000000000.0,0,10,2,2,16,0.0,19312.17647,17763.63636
0,663000000000.0,0,2,0,0,2,0.0,15756.0,15756.0
0,633000000000.0,1,0,0,0,0,0.0,4254.5,4254.5
0,663000000000.0,0,0,0,0,0,4860.0,4356.0,4356.0
0,0.0,1,4,0,0,4,4907.0,0.0,0.0
0,0.0,0,4,0,0,4,4907.0,0.0,0.0
0,0.0,2,4,0,0,4,4907.0,0.0,0.0
0,643000000000.0,3,4,0,0,4,4907.0,0.0,0.0
0,0.0,1,2,0,2,4,0.0,0.0,0.0
0,0.0,1,12,0,0,14,0.0,0.0,0.0
0,613000000000.0,0,4,0,0,6,0.0,1098.0,1098.0
0,0.0,0,0,0,0,0,4827.0,0.0,0.0
0,0.0,2,4,0,0,4,9226.25,0.0,0.0
0,0.0,4,4,0,0,4,9226.25,0.0,0.0
0,0.0,1,4,0,0,4,9226.25,0.0,0.0
0,633000000000.0,0,0,0,0,0,0.0,2041.666667,2041.666667
0,633000000000.0,2,8,0,2,11,8700.333333,3939.0,3939.0
0,663000000000.0,0,4,0,0,4,4881.0,2339.666667,2339.666667
0,653000000000.0,2,2,0,0,2,0.0,6038.5,6038.5
0,623000000000.0,0,2,0,0,2,0.0,2507.5,2507.5
0,653000000000.0,0,1,0,0,1,0.0,3661.0,3661.0
0,640000000000.0,0,3,0,0,4,8700.4,665.0,866.6666667
0,613000000000.0,1,2,0,0,2,5183.5,2919.333333,2919.333333
0,633000000000.0,0,2,0,0,2,4860.0,4356.0,4356.0
0,613000000000.0,0,2,0,0,2,0.0,4093.5,4093.5
0,663000000000.0,0,4,0,0,4,0.0,1622.666667,1622.666667
0,643000000000.0,0,4,0,0,4,0.0,3058.8,3058.8
0,0.0,6,0,2,0,0,2104.181818,0.0,0.0
0,0.0,0,5,1,0,5,0.0,0.0,0.0
0,653000000000.0,1,1,0,2,1,7912.0,15017.33333,15017.33333
0,613000000000.0,1,1,0,2,1,7912.0,17869.6,17869.6
0,0.0,0,0,0,0,0,5577.25,0.0,0.0
0,0.0,0,0,0,0,0,9219.25,0.0,0.0
0,0.0,0,0,0,0,0,10025.25,0.0,0.0
0,653000000000.0,0,5,1,2,5,0.0,3020.444444,2960.4
1,603000000000.0,0,2,0,0,5,0.0,3151.0,3151.0
1,613000000000.0,6,5,0,0,7,0.0,4332.833333,4234.375
1,653000000000.0,5,3,0,0,5,0.0,3151.0,3545.0
0,0.0,0,0,0,0,0,10563.0,0.0,0.0
0,0.0,0,0,0,0,0,8985.75,0.0,0.0
0,0.0,0,0,0,0,0,4860.0,0.0,0.0
0,610000000000.0,14,24,1,6,42,0.0,2258.268293,2445.054795
0,660000000000.0,4,2,0,0,2,0.0,2218.0,1255.555556
0,643000000000.0,2,5,1,1,6,6372.875,3008.166667,4497.1
0,643000000000.0,1,1,0,0,1,0.0,675.0,675.0
0,0.0,0,0,0,0,0,3350.166667,0.0,0.0
0,623000000000.0,0,2,0,0,4,0.0,2119.5,1922.5
0,603000000000.0,4,2,0,1,2,0.0,1900.75,1900.75
0,0.0,2,4,0,0,4,7888.25,0.0,0.0
0,0.0,0,0,0,0,0,7409.166667,0.0,0.0
0,0.0,3,5,0,0,5,5629.111111,0.0,0.0
0,0.0,0,0,0,0,0,8500.142857,0.0,0.0
0,613000000000.0,2,6,0,0,6,7661.333333,3308.6,3308.6
0,643000000000.0,1,6,0,0,6,7661.333333,4135.75,4135.75
0,0.0,0,0,0,0,0,2482.25,0.0,0.0
0,643000000000.0,2,4,1,0,4,0.0,0.0,0.0
0,623000000000.0,0,2,0,0,2,0.0,2178.0,2178.0
0,613000000000.0,2,4,0,0,4,0.0,2795.333333,2795.333333
0,0.0,0,0,0,0,0,6126.333333,0.0,0.0
0,613000000000.0,1,4,0,0,4,0.0,6849.5,6849.5
0,633000000000.0,0,1,0,0,1,0.0,3939.0,3939.0
0,613000000000.0,4,5,2,2,9,0.0,6174.0,6174.0
0,0.0,0,0,0,0,0,5101.166667,0.0,0.0
0,644000000000.0,2,2,0,0,4,5949.0,3074.0,2800.2
0,653000000000.0,0,4,1,0,4,0.0,3151.0,3151.0
0,653000000000.0,2,0,1,1,0,0.0,2354.0,2354.0
0,0.0,2,3,0,0,3,4781.166667,0.0,0.0
0,623000000000.0,2,2,0,0,2,5091.75,0.0,0.0
0,0.0,1,4,0,0,4,5573.5,0.0,0.0
0,0.0,1,4,0,0,4,5293.75,0.0,0.0
0,623000000000.0,1,4,0,0,4,5293.75,0.0,0.0
0,0.0,2,4,0,0,4,5293.75,0.0,0.0
1,0.0,0,0,0,0,0,7975.0,0.0,0.0
0,0.0,0,0,0,0,0,4247.0,0.0,0.0
0,0.0,3,4,0,0,4,10025.25,0.0,0.0
0,643000000000.0,0,4,0,0,4,10025.25,4533.0,4533.0
0,0.0,0,0,0,0,0,2665.5,0.0,0.0
1,0.0,0,0,0,0,0,4859.75,0.0,0.0
0,603000000000.0,0,4,0,0,4,5098.0,1915.25,1915.25
0,653000000000.0,4,2,1,0,4,0.0,2054.333333,2054.333333
0,0.0,0,0,0,0,0,9226.5,0.0,0.0
0,0.0,0,2,0,0,2,9226.5,0.0,0.0
0,603000000000.0,1,6,0,0,8,0.0,3426.2,3426.2
0,0.0,0,0,0,0,0,5341.75,0.0,0.0
0,0.0,0,0,0,0,0,6644.0,0.0,0.0
0,0.0,0,0,0,0,0,3660.166667,0.0,0.0
0,0.0,1,3,0,0,3,5303.0,0.0,0.0
0,0.0,6,3,0,0,4,5303.0,0.0,0.0
0,0.0,3,3,0,0,3,5303.0,0.0,0.0
0,0.0,0,0,0,0,0,8619.5,0.0,0.0
0,620000000000.0,2,4,1,0,6,0.0,2660.166667,2803.75
0,0.0,1,4,1,0,6,0.0,0.0,0.0
0,653000000000.0,2,2,0,0,3,0.0,2709.666667,2709.666667
0,0.0,0,0,0,0,0,10430.5,0.0,0.0
0,603000000000.0,5,5,1,2,6,0.0,4825.25,4825.25
0,0.0,0,0,0,0,0,5364.75,0.0,0.0
0,0.0,2,4,0,0,4,3931.833333,0.0,0.0
0,0.0,0,0,0,0,0,4697.25,0.0,0.0
0,0.0,1,3,0,2,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5259.5,0.0,0.0
0,0.0,0,0,0,0,0,6406.666667,0.0,0.0
0,0.0,0,0,0,0,0,3129.5,0.0,0.0
0,663000000000.0,0,2,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4823.0,0.0,0.0
0,0.0,5,2,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5093.75,0.0,0.0
0,0.0,0,0,0,0,0,5608.285714,0.0,0.0
0,650000000000.0,5,2,0,0,5,0.0,2344.5,2809.5
0,603000000000.0,2,0,6,0,0,0.0,6072.5,6072.5
0,0.0,0,0,0,0,0,5341.0,0.0,0.0
0,623000000000.0,1,4,0,1,4,0.0,3939.0,3939.0
0,0.0,0,1,0,1,1,8833.25,0.0,0.0
0,0.0,2,6,0,0,8,0.0,0.0,0.0
1,0.0,0,0,0,0,0,2939.5,0.0,0.0
0,663000000000.0,0,2,0,0,2,0.0,4362.0,4362.0
0,650000000000.0,0,2,0,0,2,0.0,3939.0,3939.0
0,0.0,0,0,2,0,0,7322.6,0.0,0.0
0,613000000000.0,1,2,1,1,4,0.0,4738.666667,4738.666667
0,653000000000.0,1,1,0,0,1,0.0,1847.5,1847.5
0,0.0,4,1,0,1,1,0.0,0.0,0.0
0,653000000000.0,0,4,0,0,4,0.0,2656.0,2656.0
0,0.0,0,0,0,0,0,5363.0,0.0,0.0
0,0.0,0,0,0,0,0,4840.0,0.0,0.0
0,0.0,0,4,0,0,4,4928.25,0.0,0.0
0,0.0,2,4,0,0,4,4928.25,0.0,0.0
0,643000000000.0,1,2,0,0,2,0.0,3499.5,3499.5
0,0.0,1,1,0,1,1,8700.4,0.0,0.0
0,630000000000.0,11,6,0,0,6,1748.387387,3943.064516,3360.515873
0,653000000000.0,0,4,0,0,4,8280.2,0.0,0.0
0,623000000000.0,1,4,0,0,4,9139.0,0.0,0.0
0,653000000000.0,10,7,3,2,10,2766.039216,1888.642857,1785.0
0,0.0,0,0,0,0,0,5053.571429,0.0,0.0
0,0.0,0,3,0,0,3,5053.571429,0.0,0.0
0,0.0,0,0,0,0,0,7839.5,0.0,0.0
0,0.0,0,0,0,0,0,5200.25,0.0,0.0
0,0.0,0,0,2,0,0,4945.75,0.0,0.0
0,623000000000.0,4,4,0,1,4,0.0,0.0,699.6666667
0,613000000000.0,5,4,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5132.75,0.0,0.0
0,0.0,0,0,0,0,0,4880.0,0.0,0.0
0,643000000000.0,3,4,0,0,9,0.0,894.0,894.0
0,0.0,0,0,0,0,0,4932.0,0.0,0.0
0,0.0,2,2,0,0,2,5342.0,0.0,0.0
0,0.0,1,2,0,0,2,5342.0,0.0,0.0
0,0.0,0,2,0,0,2,5342.0,0.0,0.0
0,643000000000.0,0,2,0,0,2,0.0,2804.0,2804.0
1,0.0,0,1,0,0,1,8700.0,0.0,0.0
1,0.0,1,1,0,0,1,8700.0,0.0,0.0
0,613000000000.0,2,2,0,0,2,8700.5,0.0,0.0
0,0.0,0,0,0,0,0,6794.333333,0.0,0.0
1,620000000000.0,2,6,0,0,8,0.0,2954.0,7221.333333
0,623000000000.0,0,4,1,0,4,0.0,3939.0,3939.0
0,663000000000.0,2,0,1,0,0,0.0,3436.25,3436.25
0,663000000000.0,0,2,0,2,2,0.0,3776.0,3776.0
0,633000000000.0,2,4,0,0,9,0.0,8561.666667,8561.666667
0,633000000000.0,0,4,0,0,4,0.0,2326.333333,2326.333333
0,0.0,0,0,0,0,0,5052.75,0.0,0.0
1,0.0,0,2,0,1,2,8700.25,0.0,0.0
0,643000000000.0,1,0,0,1,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0,6905.8,0.0,0.0
1,0.0,0,0,0,0,0,4806.25,0.0,0.0
0,613000000000.0,2,4,0,0,4,0.0,5708.0,5708.0
0,651000000000.0,0,2,0,0,2,0.0,4936.0,4936.0
0,643000000000.0,1,4,0,0,4,0.0,2094.5,2094.5
0,0.0,0,0,0,0,0,5982.4,0.0,0.0
0,640000000000.0,1,9,0,1,9,8700.5,4655.363636,6612.0
0,643000000000.0,2,4,0,0,4,0.0,1598.0,1598.0
0,653000000000.0,2,0,4,0,0,4911.5,0.0,0.0
0,0.0,0,0,0,0,0,4572.0,0.0,0.0
0,0.0,0,0,0,0,0,6187.5,0.0,0.0
0,0.0,0,0,0,0,0,4806.25,0.0,0.0
0,0.0,0,0,0,0,0,5058.0,0.0,0.0
0,0.0,0,0,0,0,0,5433.75,0.0,0.0
0,0.0,5,5,0,0,5,5664.666667,0.0,0.0
0,611000000000.0,2,1,0,0,3,0.0,0.0,0.0
0,600000000000.0,4,9,3,1,9,0.0,2516.383333,2582.150538
1,603000000000.0,0,5,0,0,5,5665.8,2523.333333,2523.333333
0,643000000000.0,3,4,0,0,4,8700.5,2232.0,2232.0
0,653000000000.0,0,5,0,0,7,4003.222222,5685.75,5436.214286
0,600000000000.0,2,9,0,0,12,5054.733333,8942.8125,10108.59091
0,0.0,0,0,1,0,0,4693.5,0.0,0.0
0,623000000000.0,2,4,0,0,4,9226.25,0.0,0.0
0,0.0,0,1,0,0,1,9401.333333,0.0,0.0
0,623000000000.0,1,1,0,0,1,9401.333333,0.0,0.0
0,650000000000.0,0,7,0,2,7,0.0,19398.0,15969.29412
0,0.0,0,4,0,0,4,9226.25,0.0,0.0
0,0.0,1,0,0,0,0,10025.0,0.0,0.0
0,0.0,2,0,2,0,0,10025.25,0.0,0.0
0,0.0,4,0,2,0,0,10025.25,0.0,0.0
0,0.0,0,0,2,0,0,10025.25,0.0,0.0
0,0.0,0,2,0,0,2,10025.5,0.0,0.0
0,643000000000.0,0,2,0,0,2,10025.5,0.0,0.0
0,634000000000.0,0,0,0,0,0,4848.0,3230.0,3230.0
0,0.0,0,0,0,0,0,4631.272727,0.0,0.0
0,640000000000.0,0,2,0,0,2,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4729.0,0.0,0.0
0,603000000000.0,0,2,0,0,4,0.0,1700.333333,1866.0
0,620000000000.0,0,1,0,1,1,0.0,0.0,0.0
0,620000000000.0,0,0,0,1,0,8700.5,0.0,0.0
0,603000000000.0,0,0,1,2,0,0.0,3939.0,3939.0
0,0.0,0,0,0,0,0,9100.25,0.0,0.0
0,0.0,0,0,0,0,0,9000.857143,0.0,0.0
0,643000000000.0,2,2,1,0,2,0.0,3348.0,3348.0
0,653000000000.0,2,3,1,0,5,7096.666667,3348.0,3545.0
0,0.0,0,0,0,0,0,7150.2,0.0,0.0
0,0.0,0,0,0,0,0,6593.0,0.0,0.0
0,623000000000.0,0,2,0,0,2,0.0,15756.0,15756.0
0,630000000000.0,4,2,1,5,4,0.0,2219.473684,2069.84058
0,0.0,0,0,0,0,0,1287.5,0.0,0.0
0,0.0,2,7,0,0,7,11976.0,0.0,0.0
0,0.0,0,0,0,0,0,7033.285714,0.0,0.0
0,0.0,0,0,0,0,0,8846.25,0.0,0.0
0,0.0,0,0,0,0,0,8645.5,0.0,0.0
0,0.0,0,0,0,0,0,7117.0,0.0,0.0
0,0.0,0,0,0,0,0,5305.75,0.0,0.0
0,643000000000.0,1,2,0,0,2,0.0,4018.0,4018.0
0,653000000000.0,1,2,0,0,2,0.0,4018.0,4018.0
0,0.0,0,0,0,0,0,9164.75,0.0,0.0
0,663000000000.0,1,0,0,1,3,8700.5,3151.0,3308.6
0,0.0,3,4,0,0,4,4907.0,0.0,0.0
0,663000000000.0,0,2,0,0,2,0.0,3939.0,3939.0
0,0.0,2,5,1,0,7,8700.333333,0.0,0.0
0,604000000000.0,3,4,0,0,7,0.0,0.0,0.0
0,0.0,0,0,0,0,0,7270.833333,0.0,0.0
0,0.0,0,0,0,0,0,5524.125,0.0,0.0
0,0.0,0,0,0,0,0,4742.666667,0.0,0.0
0,0.0,0,2,0,0,2,5067.5,0.0,0.0
0,0.0,0,0,0,0,0,5059.0,0.0,0.0
0,0.0,2,1,0,0,2,6272.666667,0.0,0.0
0,0.0,1,7,0,0,7,3357.555556,0.0,0.0
0,0.0,2,5,1,0,5,0.0,0.0,0.0
0,0.0,1,0,0,0,0,8700.5,0.0,0.0
0,623000000000.0,4,4,1,0,4,0.0,3444.666667,3444.666667
0,633000000000.0,1,4,0,0,4,0.0,1767.666667,1767.666667
0,0.0,0,0,0,0,0,4780.0,0.0,0.0
0,644000000000.0,1,3,0,1,4,0.0,3203.0,3203.0
0,603000000000.0,0,2,0,0,2,0.0,3151.0,3151.0
0,623000000000.0,2,4,0,0,4,4907.0,0.0,0.0
0,633000000000.0,2,4,0,0,4,0.0,3435.0,3435.0
0,0.0,1,4,0,0,4,8846.25,0.0,0.0
0,0.0,0,4,0,0,4,8846.25,0.0,0.0
0,0.0,1,0,0,0,0,8701.0,0.0,0.0
0,0.0,0,3,1,0,3,9163.25,0.0,0.0
0,0.0,0,0,0,0,0,1378.333333,0.0,0.0
0,0.0,0,0,0,0,0,5070.625,0.0,0.0
0,0.0,0,0,0,0,0,4798.5,0.0,0.0
0,603000000000.0,0,1,0,1,1,6709.75,0.0,0.0
0,624000000000.0,1,1,0,1,1,6709.75,6898.4,6898.4
0,653000000000.0,1,1,0,0,2,0.0,0.0,0.0
0,0.0,5,3,0,0,4,0.0,0.0,0.0
0,0.0,1,2,0,2,2,4230.857143,0.0,0.0
0,624000000000.0,1,1,0,1,1,8700.5,3939.0,3939.0
0,0.0,0,0,0,0,0,6870.5,0.0,0.0
0,0.0,0,3,0,0,4,6870.5,0.0,0.0
0,644000000000.0,2,4,0,1,4,5872.0,12801.75,12801.75
0,640000000000.0,0,4,0,1,5,0.0,14953.0,14953.0
0,0.0,0,0,0,0,0,7578.833333,0.0,0.0
0,0.0,0,0,0,0,0,4578.5,0.0,0.0
0,603000000000.0,1,4,0,0,4,0.0,3626.25,3626.25
0,0.0,2,4,0,0,4,5573.5,0.0,0.0
0,0.0,0,4,0,0,4,9100.25,0.0,0.0
0,643000000000.0,2,4,0,0,4,0.0,8423.0,8423.0
0,603000000000.0,2,2,0,0,4,0.0,2452.5,2452.5
0,0.0,1,4,0,0,4,5341.75,0.0,0.0
0,0.0,0,4,0,0,4,5341.75,0.0,0.0
0,663000000000.0,0,4,0,0,4,9100.25,4180.0,4180.0
0,623000000000.0,1,4,0,0,4,9100.25,4180.0,4180.0
0,613000000000.0,3,2,0,0,2,4943.75,2147.0,2147.0
0,0.0,1,2,0,0,2,4943.75,0.0,0.0
0,0.0,0,0,1,1,0,8700.5,0.0,0.0
0,0.0,1,1,0,0,1,9226.25,0.0,0.0
0,0.0,0,0,0,0,0,5008.75,0.0,0.0
0,653000000000.0,2,3,1,2,3,0.0,3177.5,3177.5
0,613000000000.0,2,2,0,0,3,0.0,3939.0,3939.0
0,643000000000.0,0,2,0,0,3,7303.2,3973.666667,3973.666667
0,0.0,0,3,1,0,3,9163.5,0.0,0.0
0,0.0,0,0,0,0,0,5013.0,0.0,0.0
0,0.0,0,0,0,0,0,6204.666667,0.0,0.0
0,0.0,0,0,0,0,0,6263.333333,0.0,0.0
0,0.0,1,4,0,0,4,5044.75,0.0,0.0
0,643000000000.0,3,5,0,0,5,6263.333333,3939.0,3939.0
0,623000000000.0,4,2,1,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,9121.5,0.0,0.0
1,601000000000.0,1,1,0,1,1,8467.0,8268.5,7649.714286
0,0.0,0,0,0,0,0,5468.75,0.0,0.0
0,643000000000.0,0,2,3,4,3,0.0,18043.81818,17951.66667
0,0.0,0,0,0,0,0,1754.0,0.0,0.0
0,0.0,1,0,3,0,2,8700.5,0.0,0.0
0,623000000000.0,1,0,1,0,0,3782.333333,2513.5,2513.5
1,0.0,0,0,0,0,0,8700.666667,0.0,0.0
0,0.0,0,0,0,0,0,4604.25,0.0,0.0
0,643000000000.0,0,4,0,0,4,9100.25,0.0,0.0
0,633000000000.0,0,4,0,0,4,9100.25,3343.75,3343.75
0,0.0,2,1,0,0,1,5067.5,0.0,0.0
0,0.0,0,1,0,0,1,5067.5,0.0,0.0
0,0.0,0,2,0,0,2,11045.5,0.0,0.0
0,633000000000.0,0,0,0,1,1,0.0,2959.333333,2959.333333
0,0.0,0,0,0,0,0,7533.333333,0.0,0.0
0,633000000000.0,1,4,0,0,4,4907.0,2523.333333,2523.333333
0,0.0,1,0,0,1,0,8700.5,0.0,0.0
0,0.0,1,0,2,2,1,7099.0,0.0,0.0
0,0.0,0,0,0,0,0,5129.5,0.0,0.0
0,644000000000.0,0,2,0,0,2,0.0,2370.0,2370.0
0,613000000000.0,0,2,0,0,2,9270.5,4254.5,4254.5
0,0.0,0,0,0,0,0,9100.5,0.0,0.0
0,613000000000.0,1,3,2,0,3,0.0,3939.0,3939.0
0,631000000000.0,0,4,0,0,6,0.0,4740.0,4740.0
0,0.0,0,0,0,0,0,1752.5,0.0,0.0
0,663000000000.0,2,4,0,0,4,0.0,2354.0,2354.0
0,623000000000.0,1,6,0,0,6,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4919.0,0.0,0.0
0,0.0,0,0,0,0,0,10459.25,0.0,0.0
0,0.0,0,0,0,0,0,9270.25,0.0,0.0
0,0.0,0,0,0,0,0,7147.333333,0.0,0.0
0,0.0,0,0,0,0,0,4834.75,0.0,0.0
0,654000000000.0,9,4,10,3,5,2069.15625,1506.925373,1472.782609
0,633000000000.0,0,1,0,0,1,8700.5,3939.0,3939.0
0,0.0,1,7,0,0,7,8016.428571,0.0,0.0
0,0.0,3,7,0,0,9,0.0,0.0,0.0
0,633000000000.0,2,2,0,0,3,0.0,2363.0,2363.0
0,613000000000.0,0,4,0,0,4,5573.5,0.0,0.0
0,0.0,3,4,0,0,4,5573.5,0.0,0.0
1,633000000000.0,0,2,0,0,4,8700.333333,3939.0,3939.0
0,0.0,3,8,1,1,9,0.0,0.0,0.0
0,663000000000.0,3,6,2,1,8,0.0,13172.0,13172.0
0,603000000000.0,0,2,0,0,2,0.0,4608.0,4608.0
0,0.0,0,0,0,0,0,7719.75,0.0,0.0
0,0.0,0,0,0,0,0,3851.2,0.0,0.0
0,613000000000.0,0,5,0,0,7,0.0,3151.0,2954.0
0,603000000000.0,1,4,0,0,4,9226.25,5708.0,5708.0
0,0.0,2,4,0,1,4,9180.0,0.0,0.0
0,643000000000.0,2,4,0,3,4,0.0,5573.333333,5573.333333
0,643000000000.0,1,4,0,0,5,0.0,0.0,0.0
0,660000000000.0,6,2,3,2,3,7525.727273,2560.666667,2114.5
0,0.0,0,1,0,0,1,8701.0,0.0,0.0
0,0.0,0,0,0,0,0,3158.222222,0.0,0.0
0,653000000000.0,2,4,0,0,4,4223.6,0.0,0.0
0,643000000000.0,3,4,0,0,4,0.0,2935.666667,2935.666667
0,613000000000.0,0,0,0,0,0,0.0,1598.0,1598.0
0,614000000000.0,1,8,1,0,16,0.0,2359.636364,1855.5
0,0.0,0,0,0,0,0,4807.307692,0.0,0.0
0,653000000000.0,0,4,0,0,4,0.0,5054.5,5054.5
0,0.0,0,0,0,0,0,4264.2,0.0,0.0
0,0.0,0,0,0,0,0,6978.0,0.0,0.0
0,0.0,0,0,0,0,0,5734.115385,0.0,0.0
0,663000000000.0,0,2,0,0,2,4912.75,3208.0,3208.0
0,0.0,0,0,0,0,0,8999.5,0.0,0.0
0,0.0,0,0,0,0,0,5258.75,0.0,0.0
0,0.0,0,0,0,0,0,4922.5,0.0,0.0
0,603000000000.0,0,1,0,0,1,0.0,3939.0,3939.0
0,0.0,0,0,0,0,0,4839.5,0.0,0.0
0,663000000000.0,0,1,0,0,2,0.0,3939.0,3939.0
0,0.0,2,5,0,0,8,0.0,0.0,0.0
0,613000000000.0,0,7,0,0,7,8942.875,9823.0,9823.0
0,653000000000.0,3,4,0,0,4,4907.0,2181.0,2181.0
0,633000000000.0,0,4,0,0,4,9270.25,0.0,0.0
0,0.0,2,4,0,0,4,9270.25,0.0,0.0
0,623000000000.0,0,3,0,0,3,0.0,204.0,204.0
0,643000000000.0,2,2,0,0,4,10162.0,3980.5,3980.5
0,633000000000.0,0,2,0,0,4,0.0,3980.5,3980.5
0,0.0,0,0,0,0,0,4750.25,0.0,0.0
0,603000000000.0,0,5,0,0,5,0.0,2363.0,2363.0
0,653000000000.0,0,5,0,0,5,0.0,15756.0,15756.0
0,643000000000.0,1,3,4,2,3,7097.769231,3749.571429,3749.571429
0,0.0,0,4,0,0,4,10430.25,0.0,0.0
0,0.0,0,0,0,0,0,5201.5,0.0,0.0
0,0.0,0,0,0,0,0,8692.0,0.0,0.0
0,601000000000.0,1,6,0,0,7,0.0,2678.2,2030.142857
0,650000000000.0,1,6,0,0,7,0.0,2888.333333,2888.333333
0,0.0,0,0,0,0,0,5976.857143,0.0,0.0
0,0.0,4,3,0,0,5,0.0,0.0,0.0
0,623000000000.0,0,3,0,0,3,0.0,12382.66667,12382.66667
0,633000000000.0,0,3,0,0,3,0.0,12382.66667,12382.66667
0,0.0,0,0,0,0,0,3969.2,0.0,0.0
0,603000000000.0,2,2,0,0,2,3969.2,1931.0,1931.0
0,633000000000.0,1,4,0,0,6,7754.222222,2814.5,2814.5
0,653000000000.0,1,5,0,0,7,0.0,5443.666667,5443.666667
0,0.0,1,5,0,0,7,6704.5,0.0,0.0
0,623000000000.0,0,2,0,0,2,0.0,3939.0,3939.0
0,653000000000.0,0,2,0,0,3,0.0,4833.0,5086.333333
0,663000000000.0,1,4,0,1,4,8700.6,3283.0,3283.0
0,0.0,0,0,0,0,0,9051.0,0.0,0.0
0,0.0,0,0,0,0,0,3163.7,0.0,0.0
0,0.0,0,0,0,0,0,5301.333333,0.0,0.0
0,603000000000.0,0,2,0,0,2,8700.5,3939.0,3939.0
0,653000000000.0,0,3,0,0,3,6929.25,2493.0,2493.0
1,623000000000.0,1,5,2,1,9,0.0,5908.4,5908.416667
0,663000000000.0,2,7,1,0,7,0.0,4595.5,4595.5
0,0.0,0,0,0,0,0,8643.75,0.0,0.0
1,633000000000.0,0,0,0,2,0,6461.333333,3292.666667,3292.666667
0,0.0,0,0,0,0,0,5060.0,0.0,0.0
0,621000000000.0,2,2,0,0,4,0.0,3939.0,2981.4
0,0.0,0,0,0,0,0,3298.230769,0.0,0.0
0,0.0,0,0,0,0,0,3485.866667,0.0,0.0
0,643000000000.0,3,2,0,0,3,0.0,2826.0,3240.0
0,0.0,0,0,0,0,0,5333.5,0.0,0.0
0,0.0,0,0,0,0,0,4809.5,0.0,0.0
0,613000000000.0,3,1,0,0,1,0.0,1900.333333,1900.333333
0,0.0,0,0,0,0,0,4977.0,0.0,0.0
0,0.0,0,0,0,0,0,4945.75,0.0,0.0
0,0.0,0,0,0,0,0,5004.25,0.0,0.0
0,0.0,1,5,0,0,5,6683.0,0.0,0.0
